Temperature (Kelvin),RMSD to Native (Angstroms),Free Energy (Dimensionless)
88.7356789515519,0.0,3.6674721782469786
88.7356789515519,0.07397420704364777,4.004495604834667
88.7356789515519,0.08283337950706482,4.105668405402543
88.7356789515519,0.08605948090553284,3.862537157087636
88.7356789515519,0.09361426532268524,3.3130067326096526
88.7356789515519,0.11284826695919037,2.5877097260683763
88.7356789515519,0.13215744495391846,1.7754448708215058
88.7356789515519,0.14872847497463226,0.910249240422778
88.7356789515519,0.17183615267276764,0.0
88.7356789515519,0.1895889937877655,-0.9555455731935303
88.7356789515519,0.197408989071846,-1.9560059298526595
88.7356789515519,0.21850281953811646,-2.99662109744073
88.7356789515519,0.23758383095264435,-4.068346330441328
88.7356789515519,0.2598170042037964,-5.160344936725201
88.7356789515519,0.24454264342784882,-6.262587270860065
88.7356789515519,0.260869562625885,-7.367102145346914
88.7356789515519,0.233080193400383,-8.467914478857145
88.7356789515519,0.2302548587322235,-9.560423994672714
88.7356789515519,0.22077657282352448,-10.640866706037146
88.7356789515519,0.21991239488124847,-11.706092466797678
88.7356789515519,0.2166413813829422,-12.753577151829628
88.7356789515519,0.2230185866355896,-13.78148708546783
88.7356789515519,0.2241290658712387,-14.788668048005075
88.7356789515519,0.2356303185224533,-15.774526010891499
88.7356789515519,0.2485615313053131,-16.73882601183389
88.7356789515519,0.24768520891666412,-17.68145056081814
88.7356789515519,0.2684428095817566,-18.60215678307807
88.7356789515519,0.28051549196243286,-19.500373543994165
88.7356789515519,0.31208062171936035,-20.375083264735263
88.7356789515519,0.31414058804512024,-21.224821836094446
88.7356789515519,0.31263527274131775,-22.047797828126704
95.33213309466339,0.0,4.623017751440509
95.33213309466339,0.09709801524877548,4.960041178028197
95.33213309466339,0.13328558206558228,5.061213978596074
95.33213309466339,0.15249183773994446,4.818082730281166
95.33213309466339,0.18144100904464722,4.268552305803183
95.33213309466339,0.19007962942123413,3.5432552992619066
95.33213309466339,0.2073105126619339,2.730990444015036
95.33213309466339,0.2453952133655548,1.8657948136163083
95.33213309466339,0.2311835139989853,0.9555455731935303
95.33213309466339,0.21137559413909912,0.0
95.33213309466339,0.2303777039051056,-1.0004603566591292
95.33213309466339,0.24575895071029663,-2.0410755242471996
95.33213309466339,0.2540026307106018,-3.112800757247797
95.33213309466339,0.2796597182750702,-4.20479936353167
95.33213309466339,0.2849242687225342,-5.307041697666534
95.33213309466339,0.29245832562446594,-6.411556572153383
95.33213309466339,0.2940972149372101,-7.512368905663614
95.33213309466339,0.29483023285865784,-8.604878421479183
95.33213309466339,0.2634439170360565,-9.685321132843615
95.33213309466339,0.26880019903182983,-10.750546893604147
95.33213309466339,0.30325162410736084,-11.798031578636097
95.33213309466339,0.26614388823509216,-12.8259415122743
95.33213309466339,0.2768860459327698,-13.833122474811544
95.33213309466339,0.27297207713127136,-14.818980437697968
95.33213309466339,0.2943327724933624,-15.78328043864036
95.33213309466339,0.30452051758766174,-16.72590498762461
95.33213309466339,0.3114147484302521,-17.64661120988454
95.33213309466339,0.30023011565208435,-18.544827970800632
95.33213309466339,0.3200036883354187,-19.419537691541734
95.33213309466339,0.32906726002693176,-20.269276262900917
95.33213309466339,0.3169122040271759,-21.09225225493317
102.41895602489973,0.0,5.623478108099638
102.41895602489973,0.05107462406158447,5.960501534687326
102.41895602489973,0.06374891847372055,6.061674335255203
102.41895602489973,0.06446792185306549,5.818543086940295
102.41895602489973,0.07565680891275406,5.269012662462313
102.41895602489973,0.08906906843185425,4.543715655921035
102.41895602489973,0.0945165827870369,3.7314508006741653
102.41895602489973,0.09773434698581696,2.8662551702754375
102.41895602489973,0.10553202778100967,1.9560059298526595
102.41895602489973,0.10452716797590256,1.0004603566591292
102.41895602489973,0.10871616005897522,0.0
102.41895602489973,0.11323072761297226,-1.0406151675880704
102.41895602489973,0.12402984499931335,-2.1123404005886677
102.41895602489973,0.13199378550052643,-3.204339006872541
102.41895602489973,0.1428253948688507,-4.306581341007405
102.41895602489973,0.14075830578804016,-5.411096215494254
102.41895602489973,0.15511469542980194,-6.511908549004485
102.41895602489973,0.17712880671024323,-7.604418064820054
102.41895602489973,0.16739621758460999,-8.684860776184486
102.41895602489973,0.14894846081733704,-9.750086536945018
102.41895602489973,0.14869853854179382,-10.797571221976968
102.41895602489973,0.15479876101016998,-11.82548115561517
102.41895602489973,0.15600159764289856,-12.832662118152415
102.41895602489973,0.15697059035301208,-13.818520081038839
102.41895602489973,0.1511223316192627,-14.78282008198123
102.41895602489973,0.15380781888961792,-15.725444630965479
102.41895602489973,0.14220306277275085,-16.646150853225407
102.41895602489973,0.1413060426712036,-17.544367614141507
102.41895602489973,0.14309000968933105,-18.4190773348826
102.41895602489973,0.1452465057373047,-19.268815906241784
102.41895602489973,0.14338518679141998,-20.091791898274046
110.03260089454083,0.0,6.6640932756877085
110.03260089454083,0.039467304944992065,7.001116702275397
110.03260089454083,0.07179339230060577,7.1022895028432735
110.03260089454083,0.0914151519536972,6.859158254528365
110.03260089454083,0.08781463652849197,6.309627830050383
110.03260089454083,0.09955191612243652,5.584330823509106
110.03260089454083,0.11312399059534073,4.772065968262236
110.03260089454083,0.1262047290802002,3.906870337863508
110.03260089454083,0.1387658268213272,2.99662109744073
110.03260089454083,0.14435958862304688,2.0410755242471996
110.03260089454083,0.14263831079006195,1.0406151675880704
110.03260089454083,0.1288939118385315,0.0
110.03260089454083,0.138791024684906,-1.0717252330005973
110.03260089454083,0.1496850848197937,-2.1637238392844704
110.03260089454083,0.15353475511074066,-3.2659661734193346
110.03260089454083,0.16464662551879883,-4.370481047906184
110.03260089454083,0.16632936894893646,-5.471293381416414
110.03260089454083,0.16323304176330566,-6.563802897231984
110.03260089454083,0.16752150654792786,-7.644245608596416
110.03260089454083,0.17725975811481476,-8.709471369356947
110.03260089454083,0.16923953592777252,-9.756956054388898
110.03260089454083,0.16215838491916656,-10.7848659880271
110.03260089454083,0.1598443239927292,-11.792046950564345
110.03260089454083,0.16147080063819885,-12.777904913450769
110.03260089454083,0.1586465835571289,-13.74220491439316
110.03260089454083,0.16385698318481445,-14.684829463377408
110.03260089454083,0.17373482882976532,-15.605535685637339
110.03260089454083,0.19094730913639069,-16.503752446553435
110.03260089454083,0.19547031819820404,-17.378462167294533
110.03260089454083,0.1993001103401184,-18.228200738653715
110.03260089454083,0.22380971908569336,-19.051176730685974
118.2122307190268,0.0,7.735818508688306
118.2122307190268,0.08680976182222366,8.072841935275994
118.2122307190268,0.1315450519323349,8.17401473584387
118.2122307190268,0.17267951369285583,7.930883487528963
118.2122307190268,0.21063286066055298,7.38135306305098
118.2122307190268,0.19989895820617676,6.656056056509703
118.2122307190268,0.19376502931118011,5.8437912012628335
118.2122307190268,0.21216817200183868,4.978595570864105
118.2122307190268,0.226959228515625,4.068346330441328
118.2122307190268,0.23135671019554138,3.112800757247797
118.2122307190268,0.24532784521579742,2.1123404005886677
118.2122307190268,0.2544165551662445,1.0717252330005973
118.2122307190268,0.24937233328819275,0.0
118.2122307190268,0.21760331094264984,-1.0919986062838731
118.2122307190268,0.21929427981376648,-2.1942409404187373
118.2122307190268,0.22775481641292572,-3.2987558149055864
118.2122307190268,0.23070450127124786,-4.399568148415817
118.2122307190268,0.2168540507555008,-5.492077664231386
118.2122307190268,0.24256391823291779,-6.572520375595818
118.2122307190268,0.2607903480529785,-7.63774613635635
118.2122307190268,0.26590847969055176,-8.6852308213883
118.2122307190268,0.25959423184394836,-9.713140755026503
118.2122307190268,0.2467658370733261,-10.720321717563747
118.2122307190268,0.271994411945343,-11.706179680450171
118.2122307190268,0.29316291213035583,-12.670479681392562
118.2122307190268,0.28007999062538147,-13.61310423037681
118.2122307190268,0.283601313829422,-14.533810452636741
118.2122307190268,0.274233877658844,-15.432027213552837
118.2122307190268,0.2612385153770447,-16.306736934293937
118.2122307190268,0.2390550971031189,-17.15647550565312
118.2122307190268,0.22075209021568298,-17.979451497685375
126.99991982341423,0.0,8.827817114972179
126.99991982341423,0.0469021201133728,9.164840541559867
126.99991982341423,0.09335583448410034,9.266013342127744
126.99991982341423,0.12254983931779861,9.022882093812836
126.99991982341423,0.1485830545425415,8.473351669334853
126.99991982341423,0.14359785616397858,7.748054662793576
126.99991982341423,0.14691127836704254,6.935789807546707
126.99991982341423,0.15890485048294067,6.070594177147978
126.99991982341423,0.16283917427062988,5.160344936725201
126.99991982341423,0.18266505002975464,4.20479936353167
126.99991982341423,0.15938425064086914,3.204339006872541
126.99991982341423,0.1676182597875595,2.1637238392844704
126.99991982341423,0.15573850274085999,1.0919986062838731
126.99991982341423,0.1770336627960205,0.0
126.99991982341423,0.17889495193958282,-1.1022423341348642
126.99991982341423,0.18531715869903564,-2.2067572086217133
126.99991982341423,0.17196190357208252,-3.3075695421319438
126.99991982341423,0.15864257514476776,-4.400079057947513
126.99991982341423,0.1746218204498291,-5.480521769311945
126.99991982341423,0.1765841692686081,-6.545747530072477
126.99991982341423,0.2001436948776245,-7.593232215104427
126.99991982341423,0.21953913569450378,-8.62114214874263
126.99991982341423,0.1940404623746872,-9.628323111279874
126.99991982341423,0.20127929747104645,-10.614181074166298
126.99991982341423,0.18713003396987915,-11.578481075108689
126.99991982341423,0.15863455832004547,-12.521105624092938
126.99991982341423,0.15527650713920593,-13.441811846352868
126.99991982341423,0.1636667400598526,-14.340028607268964
126.99991982341423,0.17639325559139252,-15.214738328010062
126.99991982341423,0.16937847435474396,-16.064476899369247
126.99991982341423,0.1682334989309311,-16.8874528914015
136.4408702640074,0.0,9.930059449107043
136.4408702640074,0.0851384773850441,10.267082875694731
136.4408702640074,0.10335888713598251,10.368255676262608
136.4408702640074,0.12085725367069244,10.1251244279477
136.4408702640074,0.13536109030246735,9.575594003469718
136.4408702640074,0.15234583616256714,8.85029699692844
136.4408702640074,0.15072211623191833,8.03803214168157
136.4408702640074,0.1537623405456543,7.172836511282842
136.4408702640074,0.1640741229057312,6.262587270860065
136.4408702640074,0.17567090690135956,5.307041697666534
136.4408702640074,0.16662533581256866,4.306581341007405
136.4408702640074,0.16900645196437836,3.2659661734193346
136.4408702640074,0.17614978551864624,2.1942409404187373
136.4408702640074,0.16451141238212585,1.1022423341348642
136.4408702640074,0.19148097932338715,0.0
136.4408702640074,0.2161683887243271,-1.1045148744868492
136.4408702640074,0.22392189502716064,-2.2053272079970796
136.4408702640074,0.19330839812755585,-3.297836723812649
136.4408702640074,0.20039767026901245,-4.378279435177081
136.4408702640074,0.20982235670089722,-5.443505195937613
136.4408702640074,0.19980669021606445,-6.490989880969563
136.4408702640074,0.21137258410453796,-7.5188998146077655
136.4408702640074,0.2089402675628662,-8.52608077714501
136.4408702640074,0.25267505645751953,-9.511938740031434
136.4408702640074,0.24027539789676666,-10.476238740973825
136.4408702640074,0.2448219656944275,-11.418863289958074
136.4408702640074,0.2444061040878296,-12.339569512218004
136.4408702640074,0.24205096065998077,-13.2377862731341
136.4408702640074,0.24176447093486786,-14.112495993875198
136.4408702640074,0.23743793368339539,-14.96223456523438
136.4408702640074,0.22751322388648987,-15.78521055726664
146.58364433839236,0.0,11.034574323593892
146.58364433839236,0.06641103327274323,11.37159775018158
146.58364433839236,0.09983889013528824,11.472770550749457
146.58364433839236,0.11337101459503174,11.229639302434549
146.58364433839236,0.14203977584838867,10.680108877956567
146.58364433839236,0.1618954837322235,9.95481187141529
146.58364433839236,0.16784189641475677,9.14254701616842
146.58364433839236,0.1881651133298874,8.277351385769691
146.58364433839236,0.19720759987831116,7.367102145346914
146.58364433839236,0.16652227938175201,6.411556572153383
146.58364433839236,0.16170097887516022,5.411096215494254
146.58364433839236,0.16982457041740417,4.370481047906184
146.58364433839236,0.1825292557477951,3.2987558149055864
146.58364433839236,0.21617425978183746,2.2067572086217133
146.58364433839236,0.2297988086938858,1.1045148744868492
146.58364433839236,0.22380119562149048,0.0
146.58364433839236,0.21678221225738525,-1.1008123335102304
146.58364433839236,0.2115665078163147,-2.1933218493258
146.58364433839236,0.2402198165655136,-3.273764560690232
146.58364433839236,0.26495876908302307,-4.338990321450764
146.58364433839236,0.30691832304000854,-5.386475006482714
146.58364433839236,0.29917895793914795,-6.414384940120916
146.58364433839236,0.30147799849510193,-7.421565902658161
146.58364433839236,0.3087976574897766,-8.407423865544585
146.58364433839236,0.33001551032066345,-9.371723866486976
146.58364433839236,0.31910938024520874,-10.314348415471224
146.58364433839236,0.3498148024082184,-11.235054637731155
146.58364433839236,0.3423535227775574,-12.133271398647251
146.58364433839236,0.336934357881546,-13.007981119388349
146.58364433839236,0.37209123373031616,-13.857719690747532
146.58364433839236,0.3741700351238251,-14.68069568277979
157.48041437985782,0.0,12.135386657104123
157.48041437985782,0.10105416923761368,12.47241008369181
157.48041437985782,0.13037505745887756,12.573582884259688
157.48041437985782,0.13090309500694275,12.33045163594478
157.48041437985782,0.12561646103858948,11.780921211466797
157.48041437985782,0.13813211023807526,11.05562420492552
157.48041437985782,0.13920041918754578,10.24335934967865
157.48041437985782,0.16112984716892242,9.378163719279922
157.48041437985782,0.16678550839424133,8.467914478857145
157.48041437985782,0.1754644811153412,7.512368905663614
157.48041437985782,0.17070581018924713,6.511908549004485
157.48041437985782,0.17921273410320282,5.471293381416414
157.48041437985782,0.19568811357021332,4.399568148415817
157.48041437985782,0.2292378693819046,3.3075695421319438
157.48041437985782,0.21475642919540405,2.2053272079970796
157.48041437985782,0.20016911625862122,1.1008123335102304
157.48041437985782,0.20461878180503845,0.0
157.48041437985782,0.2204739898443222,-1.0925095158155695
157.48041437985782,0.19912616908550262,-2.1729522271800015
157.48041437985782,0.21073998510837555,-3.2381779879405332
157.48041437985782,0.17510177195072174,-4.285662672972483
157.48041437985782,0.17542099952697754,-5.313572606610686
157.48041437985782,0.1899474710226059,-6.32075356914793
157.48041437985782,0.18423673510551453,-7.3066115320343545
157.48041437985782,0.17166587710380554,-8.270911532976745
157.48041437985782,0.19171160459518433,-9.213536081960994
157.48041437985782,0.1963692158460617,-10.134242304220924
157.48041437985782,0.23560738563537598,-11.03245906513702
157.48041437985782,0.2107429951429367,-11.907168785878119
157.48041437985782,0.20985569059848785,-12.756907357237301
157.48041437985782,0.22385375201702118,-13.57988334926956
169.18723112109333,0.0,13.227896172919692
169.18723112109333,0.05115547031164169,13.56491959950738
169.18723112109333,0.0841318666934967,13.666092400075257
169.18723112109333,0.1094040647149086,13.422961151760349
169.18723112109333,0.11104220896959305,12.873430727282367
169.18723112109333,0.12302878499031067,12.14813372074109
169.18723112109333,0.12752026319503784,11.33586886549422
169.18723112109333,0.1420375406742096,10.470673235095491
169.18723112109333,0.15809056162834167,9.560423994672714
169.18723112109333,0.16104499995708466,8.604878421479183
169.18723112109333,0.17746230959892273,7.604418064820054
169.18723112109333,0.16472190618515015,6.563802897231984
169.18723112109333,0.17344915866851807,5.492077664231386
169.18723112109333,0.1738610416650772,4.400079057947513
169.18723112109333,0.19293968379497528,3.297836723812649
169.18723112109333,0.19466853141784668,2.1933218493258
169.18723112109333,0.1986754685640335,1.0925095158155695
169.18723112109333,0.21222810447216034,0.0
169.18723112109333,0.21304288506507874,-1.080442711364432
169.18723112109333,0.2266971617937088,-2.1456684721249637
169.18723112109333,0.20990566909313202,-3.193153157156914
169.18723112109333,0.20095685124397278,-4.221063090795116
