[(865.6589602375842, -1030.9227317283903, 133.11060527721202), (7673.177508785426, -4618.046611646757, -2935.2665911124323), (103.55077396138131, -656.6780477158627, -3857.088707848481), (-6111.721510274611, -4166.3981806886, 487.0909020534673), (-9809.336093815495, 8505.828615200822, 9337.516148979597), (-29678.72417372917, 19125.056757603412, -52877.29546792871), (34830.26046866865, -14705.62949573795, 41684.27453497781), (-93623.9535517928, -31828.837172115058, 56092.945292835655), (89509.05765406386, 29686.975562983895, -36581.38240440894), (-54510.39666312015, 120269.35344443965, -50936.41390676466), (61346.80097064564, -112385.3098107032, 36301.50145844984), (-2803.090111964193, -56641.59270300038, -103050.26719733291), (4507.9151156368935, 45448.68914589729, 103029.75258182579), (403608.17806534056, 530434.7719688598, -266226.9167534672), (-402096.31872970524, -528563.9624224465, 269914.4317384018), (-3811.0713591773324, 1126.6930710260035, -516.0269896446634)] kJ/(nm mol)
[(865.6459325464467, -1031.0007305519632, 133.18529793291054), (7672.812853102477, -4617.846458973453, -2935.177048071534), (103.61100003688261, -656.5050135896618, -3857.544582553949), (-6111.501795633883, -4166.589594996067, 487.195863269191), (-9809.205065410852, 8505.72641231113, 9337.782897177938), (-29677.775911086253, 19124.207051559853, -52875.94419198368), (34829.1693287573, -14704.736278410524, 41683.18035606893), (-93604.10329821857, -31822.868664736303, 56081.74888897144), (89489.67955609938, 29681.060591666293, -36570.712140699725), (-54504.85975592274, 120256.8884603176, -50930.77515572416), (61340.97945909423, -112373.19424603596, 36296.022806225476), (-2803.1371206726476, -56640.92653899196, -103047.20111910503), (4507.849386969134, 45448.19322423407, 103026.85484949188), (403521.41920656, 530311.4564883137, -266167.50347419415), (-402009.43764079915, -528440.453905787, 269855.0260473302), (-3811.167772384639, 1126.6729553486198, -516.1277699353054)] kJ/(nm mol)
[(865.6329040248322, -1031.0781365775847, 133.25979027020003), (7672.445960187884, -4617.64499319594, -2935.08603735815), (103.67231776990957, -656.3328964422708, -3858.0016059412665), (-6111.275723300356, -4166.772261807569, 487.30308904820095), (-9809.07801680095, 8505.615052557656, 9338.046483063536), (-29676.819769021964, 19123.353268060742, -52874.573101143345), (34828.06596609275, -14703.843088982278, 41682.07494223565), (-93583.73739731159, -31816.738423991115, 56070.27131861965), (89469.7941521973, 29674.98217431405, -36559.76313982031), (-54499.17088246349, 120244.12704075675, -50925.01495690025), (61335.02047347054, -112360.77345745255, 36290.41917494267), (-2803.188151411029, -56639.97208305714, -103043.60433428483), (4507.7783151916055, 45447.40072575939, 103023.41939518625), (403426.8838492573, 530178.3277818173, -266103.2174632492), (-401914.7405213666, -528307.3127921135, 269790.68937333825), (-3811.2680880274183, 1126.6540241766254, -516.2325601176515)] kJ/(nm mol)
[(865.6198422363442, -1031.1551227614575, 133.3343411073747), (7672.081737911494, -4617.444822394753, -2934.996601048973), (103.72924963917376, -656.1582995786066, -3858.4566694199348), (-6111.050645809194, -4166.955967079123, 487.40996027294796), (-9808.947671532076, 8505.503659918924, 9338.309649708353), (-29675.73268158516, 19122.417289222853, -52873.01425475873), (34826.83302066189, -14702.865940050939, 41680.778571457224), (-93563.34020891652, -31810.60078966618, 56058.77038735945), (89449.87802671241, 29668.894719689797, -36548.79708259333), (-54493.3144820048, 120230.9519899602, -50919.082541083335), (61328.88908401016, -112347.94590330578, 36284.65533483864), (-2803.2481302768592, -56638.84268282735, -103039.65653899463), (4507.703969481216, 45446.42493802935, 103019.63374607293), (403323.97817982023, 530034.1358920985, -266033.18370671646), (-401811.69595066155, -528163.039066745, 269720.60928289866), (-3811.37104110279, 1126.6384489952816, -516.3424054063236)] kJ/(nm mol)
[(865.6067455915876, -1031.2314328076648, 133.40847996342018), (7671.722761756368, -4617.248504633565, -2934.9087909447335), (103.78100178335626, -655.9788575100401, -3858.9086238507125), (-6110.829225405045, -4167.14550848005, 487.51492253438664), (-9808.810831297213, 8505.397622786295, 9338.573442889257), (-29674.727499128025, 19121.528041734386, -52871.55274637838), (34825.675613932755, -14701.937503400817, 41679.59205534017), (-93542.49768368663, -31804.31913397652, 56047.01946462062), (89429.50157000643, 29662.65760921851, -36537.59532855891), (-54487.2436353468, 120217.37111346511, -50913.00131228911), (61322.55377314115, -112334.68822469436, 36278.74693547718), (-2803.286589558167, -56637.6710858534, -103035.63114488249), (4507.597332817271, 45445.40645833711, 103015.78698502327), (403212.32725060073, 529878.505807388, -265957.5584888224), (-401699.83533411537, -528007.257703825, 269644.97324289597), (-3811.4773783201745, 1126.6249417020438, -516.4567126464497)] kJ/(nm mol)
[(865.5936876239456, -1031.3072737715972, 133.4825596383721), (7671.357097026731, -4617.048604497813, -2934.8181259815315), (103.83712655338059, -655.8024378417194, -3859.36284319696), (-6110.603387922166, -4167.328678447931, 487.621775403868), (-9808.676453596336, 8505.283761685809, 9338.834330855054), (-29673.5816190504, 19120.556559597375, -52869.883961869025), (34824.37886525513, -14700.92317297141, 41678.20676650247), (-93521.65515017598, -31798.04377408454, 56035.23341670342), (89409.14919415576, 29656.42319493666, -36526.364724875544), (-54480.9193310139, 120203.22036477736, -50906.69707745196), (61315.96781832561, -112320.8680235392, 36272.607991514844), (-2803.3384737820897, -56636.144782892785, -103030.91878325774), (4507.494400950126, 45444.01794704198, 103011.24627166586), (403092.99352720723, 529713.1249227071, -265876.68548466946), (-401580.408274922, -527841.7815096242, 269564.0937687466), (-3811.5867835931062, 1126.6142189458023, -516.5759364909629)] kJ/(nm mol)
[(865.580574312033, -1031.382410025045, 133.55645177949464), (7670.996003624752, -4616.851525355419, -2934.729577194659), (103.88745018784084, -655.6219251228486, -3859.814019241404), (-6110.377784789685, -4167.51239204481, 487.72816498486145), (-9808.539143350199, 8505.169232191687, 9339.094374572207), (-29672.41608287389, 19119.577113588803, -52868.18752989823), (34823.05805572024, -14699.904809833333, 41676.79059661914), (-93500.46884068508, -31791.647828747547, 56023.271595747145), (89388.43801522096, 29650.0683702654, -36514.95684938539), (-54474.400104767934, 120188.62473003236, -50900.22840344353), (61309.19356100871, -112306.57855108588, 36266.312724061805), (-2803.382804049184, -56634.71302264445, -103026.33975298682), (4507.3742258015045, 45442.71176531968, 103006.8554035883), (402965.75829143816, 529537.4308289046, -265790.8460305818), (-401453.0091278414, -527665.9852059047, 269478.1894820398), (-3811.699731431229, 1126.6051724689842, -516.6991483610982)] kJ/(nm mol)
[(865.5674308726087, -1031.4569093186926, 133.6301017306505), (7670.621473194704, -4616.645555564559, -2934.635386723812), (103.95003296523919, -655.4490770885932, -3860.2701336402342), (-6110.1558902011275, -4167.701006664149, 487.83317599403154), (-9808.396325865413, 8505.059014245375, 9339.355172239457), (-29671.193800382007, 19118.56429052452, -52866.39703100827), (34821.67819480388, -14698.851561421108, 41675.28884250697), (-93478.94657412397, -31785.148798341186, 56011.11840195829), (89367.41488041844, 29643.609158485244, -36503.3872774035), (-54467.748462960895, 120173.779583546, -50893.657774234125), (61302.297688644416, -112292.0703052782, 36259.91184836878), (-2803.4314599383342, -56632.95399698748, -103021.167519781), (4507.246558496724, 45441.07057698768, 103001.8409123457), (402830.21524832683, 529351.1109568207, -265699.3837841847), (-401317.3248827276, -527479.4940191931, 269386.69800533506), (-3811.815786633398, 1126.5987788557609, -516.8272284911098)] kJ/(nm mol)
[(865.5542529068604, -1031.5307641071895, 133.70336222047217), (7670.254314864173, -4616.445059946763, -2934.5437542697537), (104.00338480630035, -655.27060058405, -3860.7216357432535), (-6109.928046400017, -4167.884225675023, 487.9400677495446), (-9808.256393354699, 8504.941231796813, 9339.612591257532), (-29669.904967880175, 19117.518090116835, -52864.50857001804), (34820.233201052426, -14697.76271664403, 41673.69374130823), (-93457.36956057925, -31778.642435157184, 55998.91840582834), (89346.32201845931, 29637.134529707633, -36491.753902756085), (-54461.011259560146, 120158.73955964687, -50887.00087817309), (61295.318974543945, -112277.3188556682, 36253.43298327878), (-2803.4699988062894, -56631.20358276227, -103015.98803072069), (4507.0997108087995, 45439.425233284106, 102996.85909049751), (402688.39565162564, 529156.4779642095, -265603.7051189197), (-401175.32488692045, -527284.7449579573, 269290.99431949214), (-3811.9350952124564, 1126.5944942506808, -516.9597668266158)] kJ/(nm mol)
[(865.5410598070715, -1031.6040140827727, 133.77632104299937), (7669.878019791028, -4616.2376467185, -2934.4483613100647), (104.0657046347851, -655.097470796778, -3861.176765914721), (-6109.701604238621, -4168.068425965781, 488.04549256862106), (-9808.112534016633, 8504.824024255244, 9339.86989633253), (-29668.64923563684, 19116.47570733486, -52862.65885480373), (34818.8149900797, -14696.68383775869, 41672.14988419407), (-93435.37062885602, -31771.995876021123, 55986.484086904864), (89324.80802636704, 29630.518250375942, -36479.904264125245), (-54453.95810218904, 120142.98908365249, -50880.07806297493), (61288.02696817648, -112261.87185864658, 36246.688549992876), (-2803.5022124955403, -56629.07504535373, -103010.105920964), (4506.934027945739, 45437.40541066862, 102991.13645207144), (402536.5495542768, 528948.9067352253, -265501.59124442475), (-401023.2587602913, -527077.1133775552, 269188.92214693903), (-3812.057743142225, 1126.5923630692637, -517.0967861014942)] kJ/(nm mol)
[(865.5278192339347, -1031.676541368403, 133.84878379992188), (7669.511562534478, -4616.0382290201505, -2934.3566874146895), (104.11657188600293, -654.9164731528836, -3861.6260096415863), (-6109.473868983321, -4168.251598157463, 488.15171649398917), (-9807.96820314612, 8504.70535133769, 9340.125234582829), (-29667.268378548797, 19115.36871792337, -52860.61739010187), (34817.27123785448, -14695.53825015347, 41670.41115276752), (-93413.26229578209, -31765.318506127194, 55973.983380277685), (89303.1929457382, 29623.871070579127, -36467.99474690466), (-54446.756819898466, 120126.9421333759, -50873.041597835414), (61280.593621870554, -112246.12744520066, 36239.830864132506), (-2803.547458986014, -56627.037113781, -103004.34936035708), (4506.771975660423, 45435.45637064833, 102985.57922868103), (402377.02061904804, 528731.3347810373, -265394.3233814195), (-400863.59510923026, -526859.4117316527, 269081.606599195), (-3812.184046826714, 1126.5919925207895, -517.2380706794586)] kJ/(nm mol)
[(865.5146061281889, -1031.7487174876417, 133.92154339294075), (7669.141374160451, -4615.835900226508, -2934.2639882194917), (104.16989147595905, -654.7368774105817, -3862.07701153189), (-6109.245600360418, -4168.434840295567, 488.25746675672417), (-9807.821299889893, 8504.585235991934, 9340.380166098379), (-29665.862069645576, 19114.245934651277, -52858.54446286242), (34815.69750381069, -14694.378969673284, 41668.64150151325), (-93390.7789031015, -31758.522338608338, 55961.267959823), (89281.21911503778, 29617.09944220438, -36455.87670567804), (-54439.384103624514, 120110.52843111793, -50865.85638458239), (61272.99932191124, -112229.99197217045, 36232.82869423588), (-2803.5758344647825, -56624.718715331204, -102998.0777100477), (4506.582577382073, 45433.22257293715, 102979.47646161707), (402209.2776098107, 528503.2621144591, -265281.745269639), (-400695.61527577, -526631.1399780323, 268969.0164112625), (-3812.3131068911302, 1126.5948227013675, -517.3843548170214)] kJ/(nm mol)
[(865.5013761224747, -1031.8203692750758, 133.9940151960791), (7668.764417869963, -4615.629026740675, -2934.1677929898988), (104.2287868561898, -654.5609055469686, -3862.52969347366), (-6109.016746791752, -4168.616131908382, 488.36391572797834), (-9807.673019109014, 8504.462646333954, 9340.633642971601), (-29664.4165589707, 19113.09176947973, -52856.39702176369), (34814.08817745514, -14693.18457581324, 41666.81359197448), (-93368.22516342864, -31751.714871024622, 55948.49396289062), (89259.1598461902, 29610.312912985428, -36443.714229188576), (-54431.84771379781, 120093.71676521079, -50858.51065059902), (61265.2365134354, -112213.47305421984, 36225.67015819673), (-2803.613460217819, -56622.28400356169, -102991.56440894608), (4506.392902671336, 45430.85998778192, 102973.15639513587), (402033.97676952847, 528265.3137832576, -265164.20071740233), (-400520.1319286465, -526393.1104733378, 268851.4640590658), (-3812.445202890104, 1126.600060157536, -517.5354163100658)] kJ/(nm mol)
[(865.4881026700293, -1031.8915236039827, 134.06634289880958), (7668.404702964624, -4615.434178655636, -2934.0794039140746), (104.26908347437347, -654.3719679509413, -3862.9747289244133), (-6108.7839996004095, -4168.793500354486, 488.4707102844925), (-9807.525649990075, 8504.335556997845, 9340.885396974798), (-29662.94165468447, 19111.929597688257, -52854.210251565404), (34812.4429082473, -14691.983562291349, 41664.94715743385), (-93345.30416423448, -31744.77517286772, 55935.520788213464), (89236.74952109068, 29603.393935357624, -36431.35526269996), (-54423.960157168476, 120076.23365770734, -50850.910652257546), (61257.13325280425, -112196.25842549243, 36218.257731345526), (-2803.64817703456, -56619.635258296075, -102984.65321644202), (4506.18827109632, 45428.27932095729, 102966.43926770214), (401851.3055962869, 528017.9897160281, -265041.7209161424), (-400337.2383694069, -526145.6359412866, 268729.0121206397), (-3812.5814637807516, 1126.6065213159322, -517.6905364278457)] kJ/(nm mol)
[(865.4748285943024, -1031.9622417190649, 134.13872363798646), (7668.025515289552, -4615.2268856850105, -2933.982774164056), (104.3260475318948, -654.1944911338005, -3863.426731425865), (-6108.550392650219, -4168.970910780065, 488.577903394676), (-9807.376913142549, 8504.205174613373, 9341.135857843337), (-29661.390448382277, 19110.72624646166, -52851.89037551852), (34810.72092078574, -14690.74294582691, 41662.95605327122), (-93322.21123299493, -31737.78708260741, 55922.426591141826), (89214.16777060431, 29596.424410979485, -36418.893277655494), (-54416.08464276162, 120058.67283456714, -50843.27902666569), (61249.040833632935, -112178.9650178042, 36210.814050898225), (-2803.6821483269478, -56616.94037022873, -102977.60194961097), (4505.972576829671, 45425.63645994528, 102959.58287420297), (401659.13910323917, 527758.0399456854, -264912.9933919612), (-400144.8101374475, -525885.5912993171, 268600.2854097149), (-3812.720592697292, 1126.6156259749228, -517.8504177552243)] kJ/(nm mol)
[(865.4615765727284, -1032.0323747466682, 134.21107780249667), (7667.647854262421, -4615.019649457615, -2933.8871191275757), (104.3816330116224, -654.0149139270106, -3863.876994658507), (-6108.326919502958, -4169.160062155145, 488.6811937227126), (-9807.215748337778, 8504.087373753253, 9341.389472055555), (-29659.870363437534, 19109.532468423167, -52849.63274479539), (34809.031491293754, -14689.511911404265, 41661.02389587533), (-93298.8604426106, -31730.713494125594, 55909.199637899306), (89191.32099554718, 29589.363590899124, -36406.30098418796), (-54407.80718716732, 120040.33898662668, -50835.35407933546), (61240.56870675046, -112160.88962948525, 36203.0774310673), (-2803.7114998889338, -56614.01581307494, -102970.12933807574), (4505.743108158007, 45422.76316159563, 102952.31376636888), (401460.22723137785, 527489.5894908607, -264779.9869041217), (-399945.7221979614, -525616.9763747603, 268467.25280058064), (-3812.8630767820987, 1126.6268309556451, -518.0146804057913)] kJ/(nm mol)
[(865.4482900265425, -1032.1017061363, 134.28298953481408), (7667.273755566822, -4614.81530175455, -2933.7920155830084), (104.43214276985327, -653.8321546881807, -3864.32569376842), (-6108.092696372247, -4169.338930388547, 488.7878490125777), (-9807.062538966984, 8503.95667872655, 9341.63817202741), (-29658.262298310994, 19108.28386898564, -52847.22242755271), (34807.24597386158, -14688.224556407371, 41658.95526749504), (-93275.15806625373, -31723.53481475877, 55895.77741430726), (89168.12325705301, 29582.196204117095, -36393.51169359892), (-54399.60044021926, 120022.08372513672, -50827.45219531022), (61232.15429559951, -112142.89989648153, 36195.37197288263), (-2803.738746228677, -56610.95920500411, -102962.39944529605), (4505.500436007295, 45419.73801965905, 102944.76475443045), (401253.69505019137, 527211.3883203275, -264641.6701783151), (-399738.97439203865, -525338.5414479865, 268328.94545655645), (-3813.0086007799146, 1126.6406787699889, -518.1837580111666)] kJ/(nm mol)
[(865.4349589609546, -1032.170384807053, 134.35428526024816), (7666.904180440359, -4614.615273201435, -2933.6994160907643), (104.47657916143999, -653.6450172029017, -3864.770676413531), (-6107.856716843705, -4169.513918284022, 488.8951632776816), (-9806.909302529004, 8503.821615804642, 9341.885443249976), (-29656.560378995393, 19106.98824009094, -52844.67508159551), (34805.36617703709, -14686.890181224824, 41656.74629057362), (-93251.36972277435, -31716.33702146179, 55882.29269409034), (89144.86358599359, 29575.00969642594, -36380.67793614608), (-54391.14411618394, 120003.31323599788, -50819.3468744045), (61223.51255625197, -112124.3940172013, 36187.46735154303), (-2803.764313717442, -56607.75496429632, -102954.36539613527), (4505.245344155118, 45416.56101360263, 102936.95149735353), (401038.2300811196, 526921.3739245428, -264497.5744723221), (-399523.2543874354, -525048.380227964, 268184.89455678733), (-3813.1573279855975, 1126.6567929728183, -518.3572950558007)] kJ/(nm mol)
[(865.4216280716346, -1032.2383768783143, 134.42527210723983), (7666.516689410872, -4614.403223987329, -2933.599143384931), (104.53776297663535, -653.4691548611017, -3865.2224532993696), (-6107.627779047038, -4169.698667235351, 488.9995492879657), (-9806.746689883907, 8503.696393702056, 9342.13423281997), (-29654.8896127581, 19105.708102174183, -52842.17822570109), (34803.51710418132, -14685.57729394472, 41654.592383743984), (-93227.3625990974, -31709.05761635569, 55868.67131428808), (89121.37004618288, 29567.732090027916, -36367.70595276212), (-54382.28189783859, 119983.69944135692, -50810.89740873445), (61214.45987412578, -112105.00498644328, 36179.21495709722), (-2803.797801496773, -56604.46165354761, -102946.15217595623), (4504.989043440125, 45413.28295689982, 102928.93647130235), (400815.4885276404, 526622.0463449501, -264348.8247788283), (-399300.24936673854, -524748.9614865374, 268036.1315022796), (-3813.3098949896316, 1126.6744463535374, -518.535054300198)] kJ/(nm mol)
[(865.4082650555365, -1032.305679477579, 134.4960883415415), (7666.144578447371, -4614.200633823189, -2933.5037078679297), (104.58236422682239, -653.2824664054442, -3865.6679014507745), (-6107.393513590401, -4169.875616194058, 489.1057065942309), (-9806.587447175174, 8503.561779842164, 9342.37997998617), (-29653.115232846645, 19104.361408724108, -52839.50918106822), (34801.56195253212, -14684.189852750851, 41652.2709749454), (-93203.05076072809, -31701.690791010315, 55854.874205223205), (89097.5723977444, 29560.36502666849, -36354.576351718235), (-54373.43958954818, 119964.06262181011, -50802.46710011605), (61205.43366340802, -112085.62338069435, 36170.98211638644), (-2803.8187848583857, -56600.977682063385, -102937.59574328174), (4504.708517927319, 45409.81412320491, 102920.57904721369), (400584.68914724013, 526312.4680487583, -264194.88982294983), (-399069.2719384814, -524439.1602158782, 267882.21874557657), (-3813.4653483267757, 1126.694915734501, -518.7175598122712)] kJ/(nm mol)
